Proteins,ECC,CC,GO,SubCell
YDL189W,0.004164058,0.107142857,0.002524674,0.000362812
YNL021W,0,0,0,0
YOR104W,0.000569263,0.1,0.001780627,0
YPR193C,0,0,0,0
YDR123C,0,0,0,0
YDR249C,0,0,0,0
YNL055C,0,0,0,0
YER035W,0,0,0,0
YER121W,0,0,0,0
YDL001W,0.288325172,0.399350649,0.121959085,0
YDL030W,0.05341842,0.466666667,0.003418803,0
YGL187C,0,0,0,0
YGR098C,0.026805426,0.178571429,0.008273979,0.006893424
YOR174W,0,0,0,0
YKL171W,0.032818714,0.5,0.005843424,0.004353741
YMR127C,0,0,0,0
YMR087W,0,0,0,0
YPR114W,0,0,0,0
YDR509W,0,0,0,0
YLL043W,0,0,0,0
YNL125C,0,0,0,0
YPL061W,0.004724078,0.044444444,0.001157407,0
YGR239C,0.000593366,0.1,0.003620608,0
YPR168W,0,0,0,0
YFL001W,0.049591206,0.611111111,0.006784188,0.004761905
YGL200C,0,0,0,0
YDR428C,0,0,0,0
YNL277W,0.021197786,0.333333333,0.001442308,0
YOR335C,0,0,0,0
YER061C,0,0,0,0
YPR194C,0,0,0,0
YPL227C,0,0,0,0
YER116C,0,0,0,0
YOR301W,0,0,0,0
YIL108W,0.133309591,1,0.015482126,0
YML081CA,0.105567165,0.791666667,0.023148148,0.000362812
YGR215W,0.022315176,0.333333333,0.005518324,0
YIL084C,0,0,0,0
YDL035C,0,0,0,0
YLR411W,0.048181976,0.243589744,0.022811101,0
YHR061C,0.106142102,0.730769231,0.016918074,0
YFL028C,0,0,0,0
YIL129C,0,0,0,0
YDL072C,0.073526033,0.666666667,0.003353514,0.000362812
YJL002C,0,0,0,0
YOR244W,0.108755546,0.764705882,0.014007597,0
YDR041W,0.043681521,0.381818182,0.001810304,9.07E-05
YLR208W,0,0,0,0
YER048C,0,0,0,0
YHR028C,0,0,0,0
YDR304C,0,0,0,0
YER186C,0,0,0,0
YLR202C,0,0,0,0
YJL168C,0,0,0,0
YBR019C,0,0,0,0
YBR074W,0,0,0,0
YDL024C,0.040521564,0.166666667,0.026120947,0
YPL256C,0,0,0,0
YNL257C,0.000289931,0.333333333,0.003561254,0
YJR134C,0.048016196,0.381818182,0.001988367,0
YGL233W,0,0,0,0
YPL269W,0,0,0,0
YML006C,0,0,0,0
YPR077C,0,0,0,0
YIR040C,0.001596069,0.1,0.001246439,0
YMR238W,0,0,0,0
YLR173W,0.165373672,0.836842105,0.023088794,0
YMR158W,0,0,0,0
YPL096W,0,0,0,0
YEL006W,0.012718671,0,0.000890313,0
YJR010W,0,0,0,0
YHR065C,0,0,0,0
YPR015C,0,0,0,0
YIL097W,0,0,0,0
YPR155C,0,0,0,0
YKL195W,0.037911424,0.177777778,0.011039886,0
YER054C,0,0,0,0
YOL043C,0,0,0,0
YER003C,0,0,0,0
YGL177W,0.04452285,0.125,0.011429184,0
YFL038C,0.001092007,0.027777778,0.001780627,0
YLR368W,0,0,0,0
YER136W,0,0,0,0
YOR298CA,0,0,0,0
YHR194W,0.01816953,0,0.001683502,0
YNL116W,0,0,0,0
YIL149C,0.012718671,0,0.000332384,0
YNL161W,0.015534949,0.4,0.001661918,0
YNL126W,0.015262406,0.3,0,0
YKR028W,0,0,0,0
YLR080W,0,0,0,0
YLR251W,0,0,0,0
YHR080C,0,0,0,0
YLR230W,0.014535624,0.19047619,0.002504748,0
YBR171W,0.01483845,0.5,0,0
YDR178W,0.006366876,0.5,0.00071861,0
YML103C,0.068619177,0.321937322,0.022755138,0
YMR061W,0.022959679,0.095238095,0.002080889,0
YDL064W,0.032970127,0.133333333,0.002611586,0
YMR043W,0,0,0,0
YDL063C,0.062008121,0.709090909,0.013660782,0
YMR033W,0,0,0,0
YML053C,0.014732461,1,0,0
YIL095W,0.386194976,0.830725462,0.088675214,0.038095238
YBR282W,0.13144562,0.882352941,0.015491453,0
YJR101W,0,0,0,0
YOL031C,0,0,0,0
YPL257WA,0.514657856,0.806557377,0.473053181,0.709750567
YER126C,0.004004026,0.002942195,0.00701567,0
YHR114W,0,0,0,0
YJR038C,0.000862043,0.018181818,0.001240191,0
YPL242C,0.176862116,0.916666667,0.040159069,0.027210884
YPR100W,0.003372633,0.178571429,0.001532611,0
YBR017C,0,0,0,0
YAL013W,0.053865145,0.166666667,0.009906512,0
YDR335W,0,0,0,0
YHL042W,0.679959556,1,0.019347499,0
YMR143W,0.347314326,0.77254902,0.234700176,0.576870748
YPL211W,0,0,0,0
YAL030W,0.000418377,0.001422475,0.003632479,0
YDR318W,0.004360687,0.333333333,0.004309117,0
YOR371C,0,0,0,0
YBR052C,0.019246474,0.066666667,0.022435897,0
YBR137W,0.131650588,0.85380117,0.016865786,0
YDL150W,0.126187389,0.742857143,0.012784476,0
YMR023C,0.006359336,1,0,0
YBR085W,0,0,0,0
YAL004W,0.371655275,0.745644599,0.176804368,0
YGL011C,0,0,0,0
YLR339C,0.007765084,1,0.001068376,0.000181406
YBR156C,0,0,0,0
YKL149C,0,0,0,0
YBL100C,0.123058921,0.194570136,0.083641141,0
YDL140C,0,0,0,0
YGR134W,0.008479114,0,0.004273504,0
YDR030C,0,0,0,0
YOR201C,0,0,0,0
YNL165W,0.673604205,0.964912281,0.081908832,0
YDL061C,0.00340021,0.133333333,0.000356125,0
YEL056W,0,0,0,0
YHR133C,0.521487322,0.610884857,0.476270181,0
YDR101C,0.665775258,0.931639443,0.086894587,0
YLR441C,0,0,0,0
YPR011C,0.038577967,0.294871795,0.008809696,0
YKL196C,0.002929149,0.1,0.002231719,0
YOR057W,0.679959556,1,0.019347499,0
YML026C,0,0,0,0
YOL042W,0,0,0,0
YHR045W,0.009357308,0.666666667,0.001243357,0
YPL045W,0.000719211,0.1,0,0
YNL288W,0,0,0,0
YGL043W,0.000776592,0.333333333,0.000763126,0
YDR256C,0,0,0,0
YMR277W,0,0,0,0
YIL060W,0,0,0,0
YDR206W,0,0,0,0
YLL059C,0,0,0,0
YLR465C,0.008479114,0,0,0
YOL054W,0.387595219,0.866366366,0.026976496,0
YMR225C,0,0,0,0
YGR235C,0,0,0,0
YBR073W,0,0,0,0
YDR389W,0.082150169,0.59047619,0.019439203,0
YHR069C,0.011461423,0.066666667,0.003160189,0
YLR180W,0,0,0,0
YPL175W,0,0,0,0
YML061C,0,0,0,0
YDL011C,0,0,0,0
YML106W,0.022927404,0.036363636,0.001614435,0
YJL199C,0.016958228,0,0,0
YIR018W,0,0,0,0
YGR285C,0,0,0,0
YML068W,0.984410915,0.975308642,0.006790123,0
YKL180W,0,0,0,0
YLR100W,0,0,0,0
YER109C,0,0,0,0
YIL130W,0.009750981,0.2,0.001068376,0
YHL011C,0,0,0,0
YPR203W,0.003025591,0.095238095,0.000407,0
YOR160W,0,0,0,0
YOR143C,0.00452403,0.5,0.003703704,0
YLR079W,0.008035789,0.142857143,0.002421652,0
YBR155W,0.014353929,0.087912088,0.002739621,0
YBL016W,0.084097709,0.576923077,0.01531339,0
YLR102C,0,0,0,0
YLR064W,0.984410915,0.975308642,0.006790123,0
YLR185W,0,0,0,0
YIL029C,0.034413091,0.6,0.000732244,0
YNL312W,0,0,0,0
YGL075C,0,0,0,0
YOR100C,0.012718671,0,0,0
YNL175C,0,0,0,0
YCL035C,0.99061323,1,0.006790123,0
YOR234C,0,0,0,0
YIL141W,0,0,0,0
YGR059W,0,0,0,0
YIL121W,0,0,0,0
YPL158C,0.008479114,0,0,0
YNL056W,0,0,0,0
YBR035C,0.008479114,0,0.000582751,0
YJR017C,0,0,0,0
YFR032C,0,0,0,0
YDL149W,0.012718671,0.3,0.000724122,0
YLL018C,0,0,0,0
YMR165C,0.029863555,0.090909091,0.008457977,0
YER086W,0.156059501,0.554347826,0.030352055,0
YBR278W,0,0,0,0
YLR223C,0,0,0,0
YDR533C,0,0,0,0
YMR090W,0.183200001,0.868421053,0.023683748,0.014512472
YLR274W,0,0,0,0
YCR059C,0,0,0,0
YOL087C,0.021197786,0.166666667,0.003679962,0
YDL220C,0,0,0,0
YDR317W,0.130947553,0.866666667,0.021901709,0
YPL271W,0.679959556,1,0.019347499,0
YDL083C,0,0,0,0
YPL219W,0,0,0,0
YPL157W,0.018972018,0.333333333,0.001703466,0
YML102W,0,0,0,0
YER113C,0,0,0,0
YNL224C,0.049149586,0.785714286,0.002759972,0
YPL085W,0.199548437,0.474603175,0.076770452,0
YOR224C,0.153724282,0.294197031,0.027040877,0
YNL262W,0,0,0,0
YHR091C,0.021549063,0.022222222,0.000712251,0
YAR018C,0.018536286,1,0.000771605,0
YGL068W,0,0,0,0
YIL013C,0,0,0,0
YPL154C,0,0,0,0
YBR238C,0.036944959,0.117647059,0.001614435,0
YOR284W,0,0,0,0
YLR351C,0.015262406,0,0.000712251,0
YPL003W,0,0,0,0
YOR323C,0,0,0,0
YMR137C,0,0,0,0
YGR078C,0.063579858,0.65,0.021294896,0
YPR041W,0.003270515,0.014285714,0.002289377,0
YCR086W,0.031459441,0.108695652,0.007141303,0
YFL008W,0,0,0,0
YMR293C,0,0,0,0
YLL013C,0,0,0,0
YJL045W,0.011507369,0.5,0.00102386,0
YOR297C,0,0,0,0
YMR160W,0.97608371,0.952423969,0.080276591,0
YGR085C,0.679959556,1,0.019347499,0
YML063W,0.984410915,0.975308642,0.006790123,0
YLR075W,0,0,0,0
YGR123C,0,0,0,0
YOR011W,0.0180484,0.4,0.002504748,0
YOR115C,0,0,0,0
YNL104C,0,0,0,0
YNL190W,0,0,0,0
YLR425W,0.010651887,0.178571429,0.003510379,0
YOR027W,0,0,0,0
YKR053C,0.015262406,0,0.001271876,0.001451247
YHR111W,0,0,0,0
YBR129C,0,0,0,0
YGR115C,0.295626674,0.497959184,0.142581287,0.046077098
YOR159C,0,0,0,0
YNR051C,0,0,0,0
YDR160W,0.005503271,0.5,0,0
YPL187W,0,0,0,0
YGL217C,0,0,0,0
YDR273W,0.013214204,0.052380952,0.025997151,0
YPL161C,0.012718671,0,0,0
YBR024W,0.006995269,0.333333333,0.001187085,0
YIL160C,0,0,0,0
YER170W,0,0,0,0
YDR329C,0.008403408,0.333333333,0.0002849,0
YBL037W,0,0,0,0
YHR122W,0,0,0,0
YJL102W,0,0,0,0
YPR069C,0.679959556,1,0.019347499,0
YDR447C,0,0,0,0
YOR346W,0,0,0,0
YOR298W,0,0,0,0
YNR069C,0.085369305,0.65,0.014719848,0.001088435
YGL129C,0.009710073,0.066666667,0.008873457,0
YOR036W,0,0,0,0
YLR254C,0,0,0,0
YOR184W,0.0127075,0.065359477,0.000748673,0
YDR207C,0.679959556,1,0.019347499,0
YKR057W,0.012603047,0.4,0.000807217,0
YDR158W,0,0,0,0
YOL014W,0.871044964,0.744740533,0.074703229,0
YDR382W,0,0,0,0
YBR168W,0,0,0,0
YJL211C,0,0,0,0
YHR106W,0.002746077,1,0,0
YDR253C,0.001183772,0.066666667,0.002080889,0
YOR156C,0,0,0,0
YDR345C,0,0,0,0
YJR143C,0.679959556,1,0.019347499,0
YJL136C,0,0,0,0
YHR167W,0,0,0,0
YER147C,0.016958228,0,0,0
YNL307C,,,,
